id,price
100335,3531547.5
100336,4176056.8
100337,9281532.0
100338,2255731.0
100339,3320012.0
100340,8694028.0
100341,3863117.5
100342,5373516.5
100343,4295594.5
100344,6543579.5
100345,2660398.0
100346,5211567.0
100347,4521269.0
100348,4616367.5
100349,6256167.0
100350,5193561.0
100351,6290449.5
100352,5567022.5
100353,4868333.5
100354,3389089.2
100355,6291689.5
100356,2094526.2
100357,2095533.0
100358,2839620.8
100359,3625257.2
100360,2592738.8
100361,2829976.2
100362,8400976.0
100363,4813527.5
100364,5806460.0
100365,3270882.5
100366,11932182.0
100367,4189366.0
100368,3277859.5
100369,4975994.0
100370,13098242.0
100371,4996657.5
100372,8607868.0
100373,6416940.0
100374,9745378.0
100375,15087422.0
100376,2047838.0
100377,2517916.2
100378,2271450.2
100379,3570748.5
100380,3346449.2
100381,2237585.5
100382,2958460.2
100383,3665577.8
100384,5726269.5
100385,4710618.0
100386,5309430.0
100387,7346521.0
100388,6007505.0
100389,1770187.8
100390,17597562.0
100391,6453527.5
100392,3861986.8
100393,1992097.2
100394,6272642.5
100395,3437056.2
100396,2648412.0
100397,4812328.0
100398,3744198.2
100399,5212462.0
100400,2814251.0
100401,6822345.0
100402,3226438.0
100403,7299285.0
100404,4116968.0
100405,4920049.0
100406,4548329.5
100407,2622724.5
100408,2430812.5
100409,1802020.1
100410,3315317.5
100411,1971428.4
100412,9889894.0
100413,16201150.0
100414,7016831.5
100415,12770646.0
100416,7370503.5
100417,3850902.5
100418,2429888.2
100419,1203839.5
100420,7423906.5
100421,11663626.0
100422,1986768.4
100423,2061835.0
100424,7452163.0
100425,3176959.0
100426,3291130.0
100427,2917079.5
100428,27514542.0
100429,2675502.2
100430,4258518.0
100431,3470499.8
100432,2337580.8
100433,3788271.5
100434,4592568.5
100435,3447689.5
100436,5722895.5
100437,8420888.0
100438,14307658.0
100439,3220589.8
100440,8246427.0
100441,3326416.5
100442,4123945.8
100443,3978242.0
100444,2567913.8
100445,16739784.0
100446,4119223.5
100447,2893210.0
100448,5131193.0
100449,7870815.0
100450,2058959.0
100451,1346143.0
100452,4943875.5
100453,2573724.5
100454,4374525.5
100455,5827764.0
100456,4324122.5
100457,2187973.0
100458,5946742.0
100459,1939218.8
100460,3331565.8
100461,4035945.2
100462,2077939.0
100463,7300770.5
100464,5730075.0
100465,3653536.5
100466,4242105.5
100467,5389370.0
100468,2628204.2
100469,6719438.0
100470,5333895.5
100471,3770544.2
100472,19095844.0
100473,5553807.0
100474,9285832.0
100475,3829908.5
100476,6510446.5
100477,2932161.5
100478,7089423.5
100479,12964958.0
100480,3969665.0
100481,4769918.0
100482,2887587.0
100483,2868233.2
100484,2988337.8
100485,17003866.0
100486,2226720.2
100487,2288085.2
100488,3186402.5
100489,5692813.0
100490,2423623.2
100491,3882942.2
100492,6299397.0
100493,21984708.0
100494,4265945.0
100495,6467153.5
100496,5019226.0
100497,4806713.0
100498,3254735.8
100499,24055122.0
100500,4856867.0
100501,9323680.0
100502,1796625.9
100503,2628962.8
100504,3039776.8
100505,4641751.0
100506,3637109.8
100507,3877975.8
100508,14713218.0
100509,11721166.0
100510,4781610.5
100511,4014100.5
100512,5265368.5
100513,4700172.0
100514,5429994.0
100515,4347240.0
100516,3111760.5
100517,5791660.0
100518,7320600.0
100519,6224423.5
100520,1218751.0
100521,4268052.0
100522,6965147.5
100523,1797932.4
100524,2910637.2
100525,4166108.5
100526,5200428.5
100527,5134205.0
100528,3653572.5
100529,8375226.5
100530,5302805.5
100531,3854573.2
100532,2288727.2
100533,7530905.5
100534,3390127.5
100535,7002475.0
100536,4605680.5
100537,3396156.8
100538,3374056.8
100539,4639541.5
100540,4205497.5
100541,4689565.0
100542,2173363.2
100543,3237986.5
100544,10711104.0
100545,3600710.2
100546,3433628.0
100547,5748416.0
100548,3212374.8
100549,4341778.0
100550,1668507.5
100551,3269391.2
100552,1870356.1
100553,5028679.0
100554,1328804.5
100555,6327620.5
100556,10308438.0
100557,3046908.2
100558,4264665.5
100559,3225952.0
100560,2460642.8
100561,5235578.5
100562,2901319.2
100563,8179302.5
100564,7806166.0
100565,1588878.1
100566,13212198.0
100567,4962066.5
100568,2923162.0
100569,6636423.5
100570,10513658.0
100571,4071384.0
100572,7629148.0
100573,2515264.2
100574,3645706.0
100575,8443802.0
100576,1548973.0
100577,3413250.0
100578,10722594.0
100579,3038694.2
100580,5447587.5
100581,5465189.0
100582,6403974.0
100583,4993400.5
100584,3927475.5
100585,3380260.8
100586,8979548.0
100587,1980827.2
100588,4420930.5
100589,1962549.4
100590,1941706.6
100591,3815588.5
100592,4589784.5
100593,10079786.0
100594,9871342.0
100595,6657078.0
100596,5024180.0
100597,23758742.0
100598,1630806.9
100599,4190229.2
100600,1901594.5
100601,4394166.5
100602,2383881.8
100603,3988377.2
100604,9528842.0
100605,3402719.5
100606,3130930.0
100607,4962000.5
100608,6655195.5
100609,2684747.8
100610,3642526.2
100611,7415578.5
100612,3407229.0
100613,3854232.8
100614,2962434.2
100615,11167758.0
100616,2068168.6
100617,3315927.2
100618,5143436.0
100619,9586608.0
100620,3910778.0
100621,5945182.5
100622,1890535.2
100623,4035011.8
100624,5422959.0
100625,7226112.5
100626,4373141.0
100627,6044710.0
100628,3099599.2
100629,3971528.2
100630,9785084.0
100631,4757489.5
100632,2585592.5
100633,11329764.0
100634,3472145.2
100635,4661470.5
100636,8086734.5
100637,5045133.5
100638,3038415.5
100639,5468158.5
100640,1484816.8
100641,2259405.0
100642,7553167.0
100643,1785597.0
100644,4406963.5
100645,2682551.0
100646,6510910.0
100647,3228188.2
100648,2242754.0
100649,13876082.0
100650,3726691.5
100651,1483035.1
100652,3110687.8
100653,1467500.9
100654,4393738.5
100655,5653391.0
100656,12854976.0
100657,3141571.8
100658,9758556.0
100659,4409655.0
100660,2244538.2
100661,3865096.8
100662,2036183.5
100663,1028185.7
100664,7643783.5
100665,3115588.5
100666,10538094.0
100667,1998990.2
100668,2376210.2
100669,3900303.2
100670,1902396.2
100671,1266723.9
100672,5746235.0
100673,3776129.0
100674,2162583.0
100675,5187935.0
100676,2183871.0
100677,4689375.0
100678,5403106.5
100679,2562187.2
100680,1787377.9
100681,1483826.1
100682,6670996.5
100683,4797457.5
100684,3089677.5
100685,2213425.0
100686,6911598.5
100687,8496700.0
100688,3758220.8
100689,2991985.5
100690,8817838.0
100691,3887888.0
100692,7780601.0
100693,5033085.5
100694,1904659.1
100695,4002384.8
100696,6167083.0
100697,2233919.2
100698,2523563.0
100699,4370758.5
100700,2777009.5
100701,1449458.4
100702,2356084.5
100703,4524727.0
100704,1861616.0
100705,6883239.5
100706,2808565.8
100707,5028493.5
100708,4178522.2
100709,4254315.5
100710,4140852.8
100711,3224963.2
100712,2445703.2
100713,11140170.0
100714,5676067.5
100715,7200114.0
100716,1521803.5
100717,7440291.0
100718,5760688.0
100719,4436684.0
100720,4132840.2
100721,4106809.8
100722,5144999.0
100723,3445817.0
100724,7405816.0
100725,3252950.0
100726,4253429.0
100727,8354253.0
100728,2517226.8
100729,3906400.2
100730,2085344.0
100731,3160667.5
100732,2039903.2
100733,6161497.0
100734,1987859.1
100735,2169139.0
100736,5872840.5
100737,8734218.0
100738,1518347.5
100739,3588585.2
100740,2251735.8
100741,3856892.0
100742,5443290.5
100743,3311358.0
100744,2008152.2
100745,22641980.0
100746,5053215.5
100747,7906824.5
100748,5974324.5
100749,2498977.5
100750,2732950.0
100751,5372842.5
100752,4200820.5
100753,3688183.5
100754,4751738.5
100755,4235492.5
100756,4343151.5
100757,6526587.5
100758,4618187.0
100759,6231353.0
100760,1832582.2
100761,6725861.0
100762,6440541.0
100763,5009065.0
100764,3775826.0
100765,4943422.0
100766,1895275.9
100767,1512936.9
100768,10195784.0
100769,1848311.2
100770,4177648.2
100771,10255828.0
100772,5320527.0
100773,4302932.0
100774,2511103.8
100775,16092082.0
100776,4666528.5
100777,4320942.5
100778,3144283.2
100779,2585907.0
100780,5026867.5
100781,7252012.0
100782,5768992.0
100783,6399548.5
100784,12065856.0
100785,4149957.5
100786,2116103.5
100787,5025214.5
100788,7487881.0
100789,4108459.5
100790,5433211.5
100791,2518515.5
100792,4800131.0
100793,3876446.5
100794,5739974.5
100795,5390148.5
100796,3101546.5
100797,5386224.5
100798,2618396.5
100799,3238570.2
100800,2251668.0
100801,5451141.5
100802,9923382.0
100803,3175314.0
100804,11314702.0
100805,4894817.0
100806,3395362.5
100807,750245.0
100808,2545473.8
100809,1681109.1
100810,5391435.5
100811,1679231.0
100812,2598891.8
100813,4519488.0
100814,5859095.5
100815,1613122.2
100816,7915172.0
100817,4131142.2
100818,2701875.8
100819,1362341.2
100820,9612014.0
100821,3969105.5
100822,1376872.6
100823,2269463.8
100824,6087760.5
100825,2395304.5
100826,1618615.2
100827,2327616.0
100828,7223994.0
100829,5710315.5
100830,6939219.0
100831,3843424.2
100832,2016546.8
100833,4645926.0
100834,1860605.2
100835,6340820.5
100836,1550934.9
100837,6749423.0
100838,1291936.5
100839,1384674.2
100840,6749242.0
100841,4809018.5
100842,9280096.0
100843,6054343.0
100844,1806404.2
100845,2731455.0
100846,2090145.8
100847,6456756.5
100848,3426678.0
100849,9115464.0
100850,3340893.8
100851,6911332.5
100852,7425434.0
100853,7885151.5
100854,5661185.0
100855,3967386.8
100856,6313378.0
100857,4509348.0
100858,16013926.0
100859,5543430.0
100860,26613404.0
100861,4034339.8
100862,1119845.8
100863,1300295.9
100864,3872524.2
100865,4152797.5
100866,2659161.8
100867,18198174.0
100868,4033701.5
100869,4351191.0
100870,4406661.0
100871,2107326.8
100872,4686011.5
100873,24589334.0
100874,4797456.5
100875,3590636.2
100876,2519460.0
100877,5963809.5
100878,4243327.0
100879,2565155.8
100880,2067919.6
100881,4361547.5
100882,5759050.5
100883,4670716.5
100884,2399739.0
100885,3904418.5
100886,13425762.0
100887,2673689.2
100888,5888070.0
100889,3054404.8
100890,3431278.8
100891,4705289.5
100892,3991124.2
100893,6637221.5
100894,3557325.5
100895,4434490.0
100896,3008002.2
100897,5029304.5
100898,2397674.5
100899,5490283.0
100900,1594275.5
100901,3922457.8
100902,3898282.2
100903,1515995.4
100904,2095131.2
100905,2100025.5
100906,1324593.5
100907,3611426.2
100908,2974997.8
100909,6914150.5
100910,12789490.0
100911,4285303.0
100912,4975618.0
100913,2566676.2
100914,2324646.0
100915,3679091.5
100916,2187444.8
100917,2767458.2
100918,2068198.1
100919,4102175.5
100920,5333918.5
100921,4225104.5
100922,3155980.5
100923,5094568.0
100924,4342088.0
100925,4703961.5
100926,3213453.5
100927,3152872.0
100928,4295076.5
100929,3402439.8
100930,2960133.8
100931,3524380.5
100932,4450381.5
100933,2189333.2
100934,6987991.0
100935,8311445.0
100936,2311835.0
100937,17947326.0
100938,6842454.5
100939,6977557.5
100940,3225685.0
100941,1603987.0
100942,6975179.0
100943,4159935.5
100944,3504154.0
100945,3611271.8
100946,5316712.5
100947,2188563.8
100948,4672022.0
100949,15777078.0
100950,4853933.0
100951,4231755.0
100952,4447806.0
100953,4828832.0
100954,5033042.0
100955,2534365.0
100956,5579019.0
100957,6198941.0
100958,5520779.0
100959,5351542.0
100960,917362.06
100961,4681857.5
100962,6461380.5
100963,2332576.0
100964,12593670.0
100965,3001700.8
100966,6318870.5
100967,1680408.8
100968,3153191.2
100969,2759521.2
100970,2669841.2
100971,30223940.0
100972,5082315.5
100973,3850081.8
100974,3908923.5
100975,1974374.5
100976,2450963.5
100977,2484564.0
100978,20197156.0
100979,3368717.8
100980,6643184.5
100981,10704558.0
100982,4499489.0
100983,4471211.0
100984,4544912.5
100985,5251859.5
100986,25042618.0
100987,5329456.5
100988,6804401.0
100989,4771272.5
100990,2876384.5
100991,3038728.2
100992,4727538.0
100993,2420424.0
100994,3554933.0
100995,7031038.5
100996,3785736.0
100997,3879474.0
100998,2522634.5
100999,4389002.5
101000,2246026.8
101001,2083257.8
101002,13898434.0
101003,2068178.9
101004,6384474.0
101005,3565471.5
101006,3727827.0
101007,3865660.5
101008,5989993.5
101009,3767763.5
101010,5264056.0
101011,4840857.0
101012,3655101.8
101013,5596240.0
101014,3437789.0
101015,992759.8
101016,3285351.5
101017,1757616.1
101018,1590011.4
101019,5320750.0
101020,1921519.5
101021,2848559.5
101022,1495114.6
101023,1921166.1
101024,4381414.5
101025,4757290.5
101026,7652755.0
101027,2171152.8
101028,1725029.2
101029,2047041.2
101030,1950097.1
101031,2318195.5
101032,4100421.5
101033,4405235.5
101034,5697262.0
101035,3389395.0
101036,7251539.0
101037,5562928.0
101038,5008520.0
101039,6673138.5
101040,2856677.2
101041,1075973.0
101042,2228056.2
101043,3914887.2
101044,1888375.1
101045,2303191.0
101046,6538651.5
101047,3393975.8
101048,5587550.0
101049,1881610.8
101050,5434110.0
101051,9007480.0
101052,2475213.2
101053,1356691.9
101054,5779389.0
101055,4449148.5
101056,2236476.8
101057,2346768.8
101058,5184044.0
101059,1975200.0
101060,1823543.6
101061,5088389.5
101062,3102506.8
101063,6240026.0
101064,2434880.8
101065,6162689.5
101066,2884824.8
101067,4231903.5
101068,3436327.8
101069,1216800.0
101070,9568862.0
101071,1323200.1
101072,9804602.0
101073,5496098.5
101074,4359460.0
101075,6361712.5
101076,5283156.0
101077,2577890.8
101078,2725403.2
101079,5705229.5
101080,3295687.2
101081,3180008.0
101082,4628883.0
101083,6753888.0
101084,6126546.5
101085,4258006.0
101086,8201228.0
101087,3346150.0
101088,5013696.0
101089,5079876.5
101090,8229704.5
101091,4145094.5
101092,4697827.0
101093,3545924.8
101094,3549114.2
101095,1034775.6
101096,10497012.0
101097,6526737.5
101098,3980688.5
101099,4135164.5
101100,9450572.0
101101,3081095.2
101102,6127402.5
101103,8740148.0
101104,5352798.0
101105,1357964.2
101106,3237509.8
101107,2921557.0
101108,1822361.8
101109,1841407.6
101110,4183288.5
101111,4857802.0
101112,2202274.2
101113,3762133.0
101114,1886126.5
101115,6168777.0
101116,3779701.0
101117,2995596.0
101118,3074790.5
101119,1446865.0
101120,1177432.8
101121,2305357.5
101122,4012477.0
101123,7461555.0
101124,1162993.0
101125,1482060.9
101126,2704337.0
101127,6561683.5
101128,3404528.2
101129,5858556.0
101130,3140650.5
101131,8094277.0
101132,5601942.0
101133,5020911.5
101134,1906943.4
101135,9074422.0
101136,8450374.0
101137,5242510.5
101138,8756970.0
101139,6232343.5
101140,3630384.5
101141,252174.67
101142,4590849.0
101143,1462699.1
101144,4095082.5
101145,3566799.8
101146,1053921.1
101147,5835522.0
101148,7974253.5
101149,13526032.0
101150,9155822.0
101151,5894457.0
101152,3599766.5
101153,5047722.0
101154,6243834.0
101155,3781999.5
101156,2333842.8
101157,7954130.5
101158,2046395.4
101159,3847491.5
101160,1534811.5
101161,4655200.5
101162,4282204.5
101163,3719605.8
101164,3592798.5
101165,4777222.5
101166,2588145.5
101167,3594958.5
101168,16446880.0
101169,6332979.5
101170,4090653.2
101171,4560296.0
101172,2486639.5
101173,8225984.0
101174,4882279.0
101175,2807436.0
101176,1780838.4
101177,1406157.4
101178,3572402.5
101179,9157048.0
101180,2347839.8
101181,1160579.5
101182,2793234.5
101183,1634359.6
101184,2116951.2
101185,2866902.2
101186,1427531.8
101187,5316324.5
101188,3945435.8
101189,2384187.8
101190,11393868.0
101191,3851745.0
101192,2421481.5
101193,2909663.0
101194,4335129.5
101195,7498562.0
101196,6636434.0
101197,9287004.0
101198,2482572.2
101199,1736688.1
101200,2733179.2
101201,4924265.5
101202,4394583.0
101203,2624738.2
101204,4494592.0
101205,4082780.2
101206,2339880.0
101207,4108875.2
101208,2814436.0
101209,3269272.8
101210,3308075.8
101211,1777299.2
101212,8010293.5
101213,3617289.2
101214,2795110.8
101215,5421444.5
101216,7381953.0
101217,5532972.0
101218,6995430.5
101219,1274255.4
101220,1710391.8
101221,4675357.5
101222,6742214.5
101223,3956482.0
101224,3216486.5
101225,2220912.0
101226,11340654.0
101227,948596.56
101228,6423044.0
101229,1837692.5
101230,7174593.0
101231,7270624.0
101232,6697698.0
101233,4150240.5
101234,4250411.0
101235,2166640.5
101236,13155252.0
101237,1981652.6
101238,2053697.2
101239,4704899.0
101240,5209238.5
101241,12192252.0
101242,5059141.5
101243,2535543.2
101244,1754256.6
101245,4400423.0
101246,1738976.4
101247,2438760.8
101248,3301291.0
101249,2302739.2
101250,2277283.0
101251,6334111.5
101252,2543096.0
101253,3933968.8
101254,5648383.0
101255,7767991.0
101256,2584662.5
101257,4154666.0
101258,5686858.5
101259,5033991.0
101260,6885192.5
101261,4103767.2
101262,2845639.8
101263,3243072.5
101264,4593068.5
101265,2481224.2
101266,7880173.5
101267,4214227.5
101268,3863351.2
101269,4910660.0
101270,2105989.5
101271,964270.25
101272,5078525.0
101273,4410340.5
101274,4328698.0
101275,1921400.1
101276,5415759.5
101277,12315568.0
101278,2499029.2
101279,10904444.0
101280,5643229.5
101281,4067356.8
101282,3007623.2
101283,5373163.5
101284,2162207.0
101285,6885454.5
101286,5235114.0
101287,4221585.5
101288,3321998.8
101289,4658747.5
101290,4595806.5
101291,5215197.0
101292,10103164.0
101293,2792793.2
101294,2785882.5
101295,3129245.0
101296,1702811.6
101297,2960938.8
101298,4683058.5
101299,11064718.0
101300,4533640.0
101301,3893873.0
101302,11209688.0
101303,4986203.0
101304,4499296.0
101305,2843563.5
101306,8030225.5
101307,3809202.8
101308,9698618.0
101309,4052799.0
101310,2503413.0
101311,7126637.0
101312,5797171.5
101313,4245347.5
101314,5289958.5
101315,2950272.2
101316,4614346.5
101317,2302857.2
101318,5351583.5
101319,2219643.8
101320,3184510.5
101321,1169067.9
101322,7303085.0
101323,1438263.2
101324,2742028.8
101325,8059301.0
101326,3880821.2
101327,2737591.8
101328,7695968.0
101329,2974230.8
101330,4443382.0
101331,942411.0
101332,4394032.5
101333,2425036.2
101334,3301879.2
101335,1453380.8
101336,5427537.5
101337,4469198.5
101338,8701238.0
101339,4947571.5
101340,3624148.8
101341,943542.1
101342,8121218.5
101343,3012306.5
101344,3012651.0
101345,3108648.8
101346,5555842.5
101347,10732788.0
101348,2478618.8
101349,32463380.0
101350,7619783.5
101351,6953467.5
101352,1527335.9
101353,4037274.2
101354,3867600.5
101355,6042180.5
101356,4535212.0
101357,6842200.0
101358,4612930.5
101359,3403155.8
101360,4285377.5
101361,9714574.0
101362,6501094.0
101363,5050481.0
101364,2305905.8
101365,4184761.8
101366,27740108.0
101367,4064142.2
101368,4560359.5
101369,1757989.8
101370,8227941.5
101371,4034022.5
101372,1828637.4
101373,5078477.5
101374,3761016.5
101375,2013986.6
101376,12931262.0
101377,5580879.5
101378,5344097.5
101379,9440142.0
101380,3960581.2
101381,1140755.1
101382,3828543.8
101383,1963969.2
101384,1233899.0
101385,4909699.5
101386,3309415.2
101387,3905398.8
101388,3014127.8
101389,2635361.0
101390,3049017.8
101391,2348201.5
101392,2710441.5
101393,4089834.0
101394,10083828.0
101395,2320676.2
101396,3872266.0
101397,4423487.5
101398,5687737.5
101399,3118625.5
101400,3913202.2
101401,1221794.1
101402,13337240.0
101403,3698868.0
101404,5015184.0
101405,2979067.2
101406,2502753.5
101407,3518910.0
101408,2984525.2
101409,2647503.8
101410,2242678.2
101411,3383350.5
101412,2786185.8
101413,4713346.5
101414,3439843.0
101415,9313286.0
101416,26583474.0
101417,4332212.5
101418,6865226.0
101419,1748788.6
101420,4050992.0
101421,2515375.5
101422,1766790.5
101423,4917616.0
101424,2370670.2
101425,4039600.8
101426,3466371.5
101427,6659248.5
101428,1064992.2
101429,9023820.0
101430,2529962.8
101431,2523329.0
101432,3774341.8
101433,1971285.2
101434,4340778.5
101435,5340506.5
101436,5296239.5
101437,12652146.0
101438,7349440.5
101439,3493366.8
101440,7860472.0
101441,3335111.2
101442,4104416.8
101443,4462252.0
101444,5081094.5
101445,2920654.8
101446,5747396.5
101447,2975948.5
101448,3264995.2
101449,2749220.2
101450,2562039.2
101451,4494299.5
101452,4981657.0
101453,1766692.2
101454,843459.56
101455,3057819.0
101456,3113399.8
101457,5838568.5
101458,1923008.9
101459,9671000.0
101460,3539786.8
101461,4422084.0
101462,2506215.5
101463,1891409.6
101464,8625524.0
101465,3806549.8
101466,3510180.5
101467,9189674.0
101468,4718122.5
101469,4027187.8
101470,6340754.5
101471,6544781.0
101472,3042949.0
101473,3059616.8
101474,4818154.5
101475,9817506.0
101476,5969262.0
101477,3929843.2
101478,2894459.8
101479,2367483.8
101480,5456207.0
101481,2222879.0
101482,5757448.5
101483,4923735.5
101484,8958860.0
101485,2371421.8
101486,8140274.5
101487,6422462.0
101488,5579118.0
101489,3410312.2
101490,2180640.0
101491,13960500.0
101492,5322663.5
101493,4050175.0
101494,19744096.0
101495,3759556.0
101496,13700738.0
101497,5291878.0
101498,6076372.0
101499,1033295.25
101500,4570132.5
101501,4033383.2
101502,3338699.0
101503,1303453.5
101504,9548172.0
101505,10803418.0
101506,5131914.5
101507,1342892.1
101508,3323763.8
101509,3371783.5
101510,6961406.5
101511,5447603.0
101512,24041784.0
101513,2025243.8
101514,2991110.2
101515,5004161.0
101516,1858781.8
101517,3151776.2
101518,5568811.0
101519,4083220.0
101520,10083344.0
101521,3617672.8
101522,3554312.5
101523,2611197.2
101524,5824433.5
101525,6005560.0
101526,4660546.5
101527,3123703.8
101528,4959429.0
101529,1773197.6
101530,5307841.0
101531,2456269.2
101532,1665889.6
101533,11896124.0
101534,9410372.0
101535,6787507.0
101536,5343035.5
101537,1425526.5
101538,11176120.0
101539,2367103.5
101540,880030.2
101541,4304331.5
101542,3422233.8
101543,2929816.5
101544,3693896.2
101545,5187737.5
101546,13409764.0
101547,4531908.5
101548,2317866.8
101549,1696596.1
101550,4913593.5
101551,2922833.8
101552,4459121.5
101553,6307859.0
101554,10495296.0
101555,4940180.0
